person_age,person_gender,person_1,person_income,person_emp_exp,person_home_oqwnership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28,1,1,43301,4,0,4000,3,11.31,0.09,8,715,0,1
24,0,1,22514,0,0,4000,0,12.34,0.18,4,488,0,1
24,0,1,83385,0,1,10000,4,16.78,0.12,4,625,0,1
32,0,2,91497,6,1,19672,2,13.38,0.21,8,582,0,1
27,1,2,68086,1,0,10000,0,12.34,0.15,5,593,0,1
32,0,0,141789,10,1,25000,4,12.33,0.18,7,677,0,1
33,0,2,36880,10,0,6000,3,17.76,0.16,9,653,0,1
30,1,2,55475,4,0,15000,0,8.57,0.27,6,660,0,1
22,0,1,35829,0,0,12000,3,6.66,0.33,4,489,0,1
28,1,3,94576,8,0,18158,0,11.25,0.19,5,680,0,1
28,1,3,37199,6,0,12000,0,11.14,0.32,9,668,0,1
24,1,2,51333,1,0,6000,2,11.4,0.12,3,666,0,1
23,0,2,22473,1,0,4000,3,11.08,0.18,3,605,0,1
28,1,0,34563,6,0,8684,1,17.23,0.25,9,667,0,1
44,0,3,32985,23,0,3369,0,15.13,0.1,15,737,0,1
40,0,1,213440,14,1,24784,0,11.01,0.12,17,635,0,1
41,0,0,113850,15,1,24399,5,13.67,0.21,16,604,0,1
32,1,2,39640,9,0,3301,0,9.85,0.08,5,611,0,1
24,1,1,43684,5,0,20575,0,12.57,0.47,4,650,0,1
38,0,1,48284,15,0,12000,4,11.71,0.25,13,649,0,1
25,0,1,47692,1,0,16000,4,13.57,0.34,2,610,0,1
40,0,3,36775,20,0,6000,5,12.52,0.16,9,670,0,1
24,0,1,71627,0,0,12000,3,17.72,0.17,3,594,0,1
26,1,2,94709,1,0,6342,4,13.4,0.07,4,670,0,1
37,1,0,79024,15,0,20000,2,14.66,0.25,17,634,0,1
33,0,2,19442,10,2,3774,5,8.25,0.19,9,683,0,1
44,0,1,65707,20,1,7750,5,15.72,0.12,13,697,0,1
24,0,1,46798,1,0,12000,4,12.65,0.26,3,675,0,1
34,0,2,49138,9,0,15000,0,14.38,0.31,6,640,0,1
29,1,2,23827,8,0,4000,0,9.46,0.17,6,687,0,1
30,0,3,35382,9,0,9000,3,10.21,0.25,9,641,0,1
30,1,1,59500,9,0,10000,3,15.45,0.17,8,610,0,1
35,0,2,52572,8,0,13540,3,14.81,0.26,12,586,0,1
27,1,3,54988,6,0,17966,0,12.77,0.33,7,574,0,1
24,1,0,58405,0,0,18000,0,9.54,0.31,3,544,0,1
25,0,1,24070,2,0,8000,2,12.99,0.33,4,691,0,1
24,0,2,36008,0,0,1494,4,14.13,0.04,3,680,0,1
25,0,1,46440,5,0,13171,1,10.58,0.28,4,692,0,1
27,0,2,36995,5,0,5000,0,17.77,0.14,10,533,0,1
26,0,1,40118,4,0,4194,3,15.89,0.1,4,632,0,1
24,0,1,53963,4,0,5000,3,13.36,0.09,3,688,0,1
26,0,1,59540,0,0,3000,0,11.45,0.05,4,585,0,1
34,1,0,55049,12,0,4563,0,16.42,0.08,10,595,0,1
24,1,3,58363,5,0,3277,1,10.82,0.06,4,731,0,1
26,1,4,36934,3,0,6592,2,13.21,0.18,5,676,0,1
34,0,0,37024,7,0,11982,0,9.69,0.32,6,613,0,1
33,0,1,37904,11,0,13000,1,10.88,0.34,8,688,0,1
30,1,1,50502,8,0,3249,0,13.6,0.06,6,604,0,1
29,0,1,104183,6,1,4095,0,14.81,0.04,5,613,0,1
36,0,1,47152,17,0,12937,0,10.34,0.27,13,647,0,1
23,1,2,94870,0,0,25000,5,14.34,0.26,3,652,0,1
39,1,2,78480,18,1,30000,3,17.82,0.38,15,693,0,1
25,0,1,44650,2,0,2500,2,11.2,0.06,3,690,0,1
24,0,0,78054,0,0,7648,0,13.14,0.1,4,663,0,1
25,0,1,44442,2,0,2577,2,15.9,0.06,4,659,0,1
30,0,0,51558,9,0,14750,4,11.01,0.29,8,702,0,1
30,0,3,37218,6,0,14125,3,14.45,0.38,10,657,0,1
29,1,2,42803,6,0,5000,3,14.76,0.12,9,650,0,1
28,0,2,40393,8,0,7948,4,13.89,0.2,8,556,0,1
27,0,3,53928,5,1,6000,1,15.67,0.11,7,694,0,1
32,1,1,78620,8,1,25000,0,11.21,0.32,5,683,0,1
32,0,1,59895,8,0,3763,0,14.66,0.06,13,684,0,1
30,1,1,83357,8,0,22165,3,17,0.27,5,525,0,1
23,0,1,36843,2,0,5000,1,9.14,0.14,4,670,0,1
25,1,0,72168,0,0,6834,1,13.43,0.09,2,631,0,1
30,0,2,45021,9,0,12000,1,10.12,0.27,7,596,0,1
28,0,3,24812,7,0,8000,3,12.04,0.32,7,649,0,1
28,0,3,725801,9,1,25000,3,9.01,0.03,9,733,0,1
31,0,2,26540,6,0,10000,5,11.78,0.38,7,669,0,1
33,0,2,39195,8,0,10772,0,14.37,0.27,5,622,0,1
40,1,2,13475,17,0,3542,1,11.44,0.26,15,673,0,1
25,1,3,43478,3,0,16000,1,9.22,0.37,4,698,0,1
37,0,0,47251,15,0,5921,5,13.42,0.13,9,619,0,1
29,0,4,41522,5,0,6000,0,15.06,0.14,6,511,0,1
24,0,1,77012,0,1,2337,2,11.46,0.03,4,592,0,1
23,0,1,77815,0,0,10225,5,12.85,0.13,3,651,0,1
28,1,2,25669,2,0,10283,0,9.58,0.4,8,667,0,1
29,1,3,49933,5,0,3307,0,14.12,0.07,6,657,0,1
32,1,2,96888,11,0,35000,3,12.45,0.36,13,569,0,1
29,0,2,93470,4,1,15000,0,13.27,0.16,4,658,0,1
28,1,1,74580,4,0,7708,3,11.14,0.1,8,662,0,1
27,0,1,77952,5,1,5034,4,9.68,0.06,7,566,0,1
27,0,1,90527,1,1,10000,5,14.82,0.11,4,655,0,1
25,1,1,51407,0,1,3023,0,11.62,0.06,4,638,0,1
35,1,1,40861,11,0,10800,1,14.43,0.26,14,653,0,1
26,0,0,62764,1,1,5000,1,8.94,0.08,2,667,0,1
22,0,1,25007,0,0,4948,3,11.01,0.2,3,639,0,1
27,0,3,36141,4,0,6480,2,14.56,0.18,7,708,0,1
28,1,1,80677,4,0,9080,3,15.59,0.11,8,660,0,1
27,0,1,138803,5,1,35000,0,17.98,0.25,6,642,0,1
26,0,2,36959,4,0,2432,2,15.09,0.07,8,605,0,1
29,0,3,71821,4,1,5000,0,11.39,0.07,6,684,0,1
23,0,3,18211,0,0,3000,2,8,0.16,3,623,0,1
28,1,3,51230,8,0,12250,3,14.59,0.24,10,667,0,1
29,0,2,71933,7,1,9542,3,13.83,0.13,10,657,0,1
30,0,1,31470,9,0,12000,5,14.71,0.38,10,610,0,1
29,0,2,60167,7,0,4563,0,13.1,0.08,6,683,0,1
46,0,2,178543,25,0,24417,0,12.27,0.14,13,677,0,1
31,1,1,66037,6,0,7750,2,12.41,0.12,8,599,0,1
22,0,0,10607,0,0,2436,4,9.69,0.23,2,555,0,1
25,1,2,41115,2,0,15000,1,11.13,0.36,4,656,0,1
24,1,3,48902,3,0,12898,5,13.08,0.26,5,689,0,1
26,0,2,38663,3,0,2464,2,16.67,0.06,5,604,0,1
23,1,0,60147,4,0,15000,3,19.53,0.25,3,534,0,1
26,1,3,44216,2,0,6778,0,10.52,0.15,8,582,0,1
23,1,2,49019,1,0,13230,4,15.64,0.27,3,666,0,1
31,0,2,36840,10,0,12000,0,14.86,0.33,6,642,0,1
28,0,2,29597,6,0,10000,0,13.09,0.34,8,635,0,1
29,0,0,111904,8,1,2179,2,8.36,0.02,4,656,0,1
38,0,2,63903,16,0,6532,2,14.14,0.1,16,754,0,1
23,1,1,35868,1,0,10000,1,17.32,0.28,4,637,0,1
32,0,1,45649,10,0,12000,1,12,0.26,7,645,0,1
25,0,0,77142,3,0,20000,3,12.18,0.26,5,627,0,1
29,1,3,41837,2,0,8994,2,10.99,0.21,9,666,0,1
25,0,1,82807,1,1,15000,3,15.75,0.18,4,605,0,1
29,1,0,14588,8,0,2144,3,10.79,0.15,7,576,0,1
25,1,3,58837,2,0,3786,2,7.84,0.06,5,593,0,1
24,1,0,22284,0,0,6464,2,8.49,0.29,4,657,0,1
29,0,3,100468,6,0,7637,5,13.98,0.08,8,684,0,1
34,0,1,92373,10,0,24159,3,13.94,0.26,11,550,0,1
23,0,0,58589,0,0,4574,4,10.57,0.08,3,543,0,1
28,1,0,40522,8,0,7959,0,6.86,0.2,7,649,0,1
24,1,2,39144,1,0,9726,2,13.33,0.25,3,526,0,1
31,1,3,78417,5,1,25000,0,12.54,0.32,5,650,0,1
23,0,1,26730,0,0,4500,2,13.8,0.17,2,641,0,1
37,0,2,31427,12,0,2777,2,15.61,0.09,12,683,0,1
26,1,1,41784,2,0,15346,5,12.27,0.37,3,670,0,1
25,1,3,69219,2,1,6461,5,12.88,0.09,5,686,0,1
23,0,3,44127,1,0,10977,2,13.06,0.25,4,658,0,1
26,0,0,66668,1,0,16835,1,11.01,0.25,5,628,0,1
23,0,0,110999,0,1,16432,3,15.76,0.15,4,600,0,1
35,1,0,65579,13,1,6000,2,11.56,0.09,12,689,0,1
24,1,2,37286,2,0,2154,2,13.42,0.06,3,616,0,1
24,1,2,54712,5,0,10536,2,14.51,0.19,2,647,0,1
26,0,1,130619,2,0,25000,0,14.32,0.19,5,581,0,1
25,1,3,124210,1,1,14359,0,12.16,0.12,4,692,0,1
28,0,0,25040,3,0,4342,2,16.16,0.17,8,568,0,1
28,0,3,23840,0,0,9250,2,12.07,0.39,8,568,0,1
26,1,1,59530,4,0,16000,0,11.37,0.27,5,551,0,1
26,0,2,34431,4,0,12800,3,8.8,0.37,5,666,0,1
27,1,1,229624,1,1,13687,0,17.21,0.06,8,657,0,1
29,1,2,47936,4,0,10000,3,14.11,0.21,7,567,0,1
23,0,2,29441,0,0,9250,5,7.5,0.31,3,547,0,1
26,0,0,75172,0,1,19292,3,11.45,0.26,2,581,0,1
23,0,2,69818,1,0,11119,3,14.02,0.16,4,594,0,1
21,1,3,15440,0,0,5000,5,11.44,0.32,3,603,0,1
43,0,0,74422,17,0,11026,0,15.97,0.15,12,699,0,1
30,0,4,30061,8,0,8000,0,13.16,0.27,8,630,0,1
22,0,1,15307,0,0,4146,3,13.57,0.27,4,661,0,1
25,0,2,71718,1,0,3236,3,13.73,0.05,3,686,0,1
27,0,2,60540,6,0,8400,0,11.01,0.14,6,653,0,1
29,0,1,29897,8,0,7750,2,13.92,0.26,8,556,0,1
33,0,0,30615,8,0,2849,5,13.79,0.09,10,624,0,1
31,0,1,43073,9,0,11717,3,12.89,0.27,9,633,0,1
27,0,3,48917,5,0,14000,3,13.11,0.29,5,563,0,1
26,0,0,40982,2,0,11047,0,14.85,0.27,5,564,0,1
43,0,4,38812,16,0,8746,3,15.62,0.23,9,722,0,1
29,1,2,41631,8,0,10139,4,17.12,0.24,6,673,0,1
22,1,3,59009,0,0,15000,4,15.7,0.25,4,695,0,1
29,1,1,48612,6,0,14124,3,12.55,0.29,7,591,0,1
25,1,2,39299,4,0,12000,3,7.52,0.31,3,692,0,1
27,0,1,50180,4,0,12723,3,13.59,0.25,5,680,0,1
34,0,2,18448,11,0,5580,1,10.54,0.3,8,672,0,1
24,0,2,27241,1,0,3532,0,12.59,0.13,5,595,0,1
28,1,1,65759,6,1,12000,4,15.59,0.18,8,675,0,1
32,0,1,15149,6,0,6229,1,6.25,0.41,9,664,0,1
22,0,2,37358,0,0,10000,4,10.47,0.27,4,643,0,1
28,0,0,40215,3,0,5858,2,8.41,0.15,5,552,0,1
34,1,1,26567,10,0,8000,3,11.02,0.3,7,546,0,1
23,0,2,60579,0,0,25000,4,11.74,0.41,4,545,0,1
25,0,1,104019,3,1,20000,2,11.04,0.19,4,641,0,1
24,1,0,43963,5,0,2098,0,15.32,0.05,4,627,0,1
32,1,2,26047,11,0,10000,1,11.07,0.38,6,687,0,1
24,1,1,51576,1,0,19354,4,6.99,0.38,4,625,0,1
27,1,1,23296,4,0,5000,1,10.38,0.21,7,593,0,1
25,0,0,23926,2,0,6000,2,8.39,0.25,3,668,0,1
30,0,2,52564,7,0,10000,3,16.5,0.19,6,672,0,1
22,0,0,10919,1,0,2143,0,7.85,0.2,2,652,0,1
24,0,2,47692,2,0,16000,2,19.91,0.34,3,675,0,1
27,1,2,43146,6,0,14559,0,11.37,0.34,5,674,0,1
29,0,2,51197,8,0,15000,5,11.28,0.29,9,661,0,1
24,1,2,36916,0,1,10000,2,14.56,0.27,3,617,0,1
23,1,1,24038,0,0,6233,2,8.22,0.26,3,667,0,1
27,0,1,56203,2,0,15000,4,14.54,0.27,6,525,0,1
27,0,2,45683,2,0,13819,1,10.21,0.3,5,598,0,1
27,0,1,36800,2,0,1421,3,11.58,0.04,7,693,0,1
34,0,1,47683,10,0,7500,3,10.11,0.16,8,695,0,1
25,1,2,122185,0,1,25000,0,16.69,0.2,4,611,0,1
30,1,1,18114,8,0,1120,5,13.79,0.06,8,685,0,1
27,1,2,116746,5,0,35000,5,17.49,0.3,4,675,0,1
25,0,0,59739,5,0,18204,3,12.01,0.3,4,671,0,1
24,1,2,56058,2,0,16984,0,10.49,0.3,3,604,0,1
27,0,1,35747,4,0,3000,2,7.01,0.08,5,652,0,1
25,0,0,89897,4,0,24101,0,12.71,0.27,3,647,0,1
24,0,2,90288,0,1,10000,5,15.34,0.11,3,640,0,1
29,0,0,31535,6,0,6361,3,14.54,0.2,6,618,0,1
24,0,2,65243,0,0,7770,1,10.34,0.12,4,697,0,1
31,0,2,36809,9,0,6600,2,16.33,0.18,7,726,0,1
24,0,0,67089,3,0,20000,5,13.58,0.3,4,623,0,1
23,0,2,24251,0,0,3000,4,10.13,0.12,3,606,0,1
24,1,0,65950,2,0,20000,5,14.68,0.3,2,665,0,1
23,0,0,64030,0,0,19139,3,15.35,0.3,4,613,0,1
27,1,1,39519,6,0,9250,4,15.26,0.23,7,631,0,1
23,1,3,77807,0,0,10000,1,12.87,0.13,5,576,0,1
22,0,0,129274,0,0,24053,2,18.04,0.19,4,594,0,1
25,0,1,114860,1,0,5725,1,16.69,0.05,5,668,0,1
25,0,0,32351,0,0,12192,3,11.46,0.38,4,600,0,1
30,0,1,31340,10,0,1500,0,14.55,0.05,6,606,0,1
24,1,2,44370,0,0,6747,0,11.97,0.15,6,679,0,1
24,0,0,37114,0,0,3000,0,12.62,0.08,4,648,0,1
24,0,1,33297,2,0,9000,3,8.32,0.27,6,635,0,1
25,1,0,32351,0,0,4196,0,15.87,0.13,3,543,0,1
23,1,1,58433,4,0,15000,4,11.23,0.26,4,653,0,1
37,1,3,15587,13,0,4000,3,10.62,0.26,12,611,0,1
22,0,0,65790,0,0,7000,0,14.96,0.11,3,567,0,1
27,1,3,70418,3,0,20000,0,11.24,0.28,5,579,0,1
23,1,0,90008,1,0,24236,0,15.5,0.27,2,598,0,1
34,0,0,39354,10,0,10763,0,14.6,0.27,6,700,0,1
43,1,0,62080,20,0,20000,4,13.8,0.32,13,639,0,1
25,1,3,56314,2,0,5000,1,10.9,0.09,6,538,0,1
25,0,2,37779,3,0,10000,0,10.37,0.26,3,635,0,1
24,0,2,72822,0,0,20000,4,11.65,0.27,2,640,0,1
26,1,1,37034,1,0,12000,4,11.47,0.32,4,631,0,1
27,0,1,39403,4,0,8597,0,15.97,0.22,6,601,0,1
39,0,0,38486,15,0,10000,1,9.31,0.26,14,630,0,1
25,0,1,32448,2,0,12235,5,11.48,0.38,3,552,0,1
25,1,3,94258,2,0,10000,1,14.53,0.11,5,608,0,1
26,0,2,55430,2,0,18132,0,13.26,0.33,6,655,0,1
32,0,1,53596,8,0,14000,0,13.56,0.26,8,627,0,1
23,1,1,42040,0,0,1027,0,10.86,0.02,3,562,0,1
25,0,1,78012,0,1,14266,0,9.65,0.18,2,641,0,1
29,0,3,68341,7,0,3080,0,12.01,0.05,9,564,0,1
27,0,2,52524,5,0,15000,3,9.98,0.29,6,605,0,1
28,1,3,40419,0,0,3164,2,14.1,0.08,6,632,0,1
30,0,2,80170,7,1,3072,0,15.02,0.04,8,678,0,1
26,0,2,65716,4,0,3600,4,11.26,0.05,4,689,0,1
24,0,3,80955,2,1,30000,3,17.22,0.37,3,647,0,1
25,1,0,103597,2,1,5000,0,11.14,0.05,3,611,0,1
28,0,1,87961,5,1,14000,1,15.03,0.16,8,532,0,1
33,0,0,43924,10,0,12203,4,10.02,0.28,6,531,0,1
24,1,0,31287,0,0,4000,3,16.49,0.13,3,588,0,1
33,0,2,37436,13,0,3000,3,14.23,0.08,10,638,0,1
25,0,2,26913,0,0,10000,3,9.84,0.37,4,506,0,1
22,1,0,72692,0,0,25000,4,10.76,0.34,4,604,0,1
26,0,1,55765,0,0,18212,0,12.99,0.33,5,592,0,1
23,0,2,45617,0,1,9897,2,9.71,0.22,3,650,0,1
25,0,3,59860,6,1,7001,3,7.5,0.12,4,663,0,1
23,1,1,104368,1,1,18753,3,12.54,0.18,3,677,0,1
29,0,0,38266,8,0,14615,4,10.4,0.38,7,566,0,1
22,0,1,19657,0,0,3177,2,14.61,0.16,4,676,0,1
23,0,3,80465,0,0,11785,2,16.72,0.15,3,588,0,1
23,0,0,26127,0,0,3724,4,15.82,0.14,2,685,0,1
22,1,0,24639,0,0,7750,3,14.83,0.31,4,550,0,1
31,1,1,68272,10,1,6049,3,12.33,0.09,9,563,0,1
38,0,0,105127,16,1,7930,2,8.42,0.08,17,549,0,1
26,0,0,60959,2,0,20089,0,7.49,0.33,3,617,0,1
24,1,0,71595,3,0,12000,3,16.08,0.17,3,574,0,1
32,0,3,53280,8,0,15000,3,6.8,0.28,6,644,0,1
25,0,1,66218,4,1,5000,3,15.92,0.08,5,673,0,1
22,1,1,32714,0,1,6056,3,14.36,0.19,4,567,0,1
24,0,3,48742,0,0,14097,3,11.58,0.29,4,649,0,1
32,0,3,74334,9,1,9993,3,16.88,0.13,10,608,0,1
27,0,2,98557,5,0,20308,1,17.34,0.21,7,694,0,1
24,1,1,40461,0,0,6925,1,16.76,0.17,3,695,0,1
23,0,3,83732,0,0,9537,4,15.24,0.11,4,643,0,1
32,0,3,42836,6,0,11026,3,8.09,0.26,12,640,0,1
28,0,2,46508,8,0,15145,3,12.64,0.33,9,643,0,1
26,0,3,42906,3,0,12958,3,11.59,0.3,3,645,0,1
45,1,0,127065,26,1,30000,0,17.91,0.24,14,690,0,1
23,0,0,129686,0,0,35000,0,16.48,0.27,4,672,0,1
23,0,1,53380,1,0,10000,3,14.53,0.19,3,658,0,1
24,1,3,32135,0,0,12000,3,9.38,0.37,3,651,0,1
34,1,0,32159,13,0,8500,1,12.08,0.26,12,669,0,1
35,1,0,153242,11,0,25000,0,17.34,0.16,6,595,0,1
29,1,1,36991,7,0,5425,2,15.24,0.15,6,623,0,1
39,0,3,67085,16,0,24000,0,12.53,0.36,12,705,0,1
28,0,2,45220,7,0,12000,1,12,0.27,6,632,0,1
24,0,0,21175,0,0,3927,0,10.81,0.19,3,599,0,1
33,1,1,79018,7,0,20000,2,13.47,0.25,11,594,0,1
60,0,2,55787,37,0,20000,0,10,0.36,22,710,0,1
26,1,2,31069,1,0,8500,5,11.53,0.27,3,601,0,1
29,0,0,66156,7,0,5000,0,15.41,0.08,7,565,0,1
25,1,1,65837,1,0,3469,1,12.81,0.05,3,688,0,1
33,0,1,23949,12,0,3243,1,16.22,0.14,7,540,0,1
34,1,2,191446,12,0,27326,2,17.17,0.14,10,691,0,1
28,0,0,54172,3,1,6000,1,17.16,0.11,6,613,0,1
27,0,3,39981,7,0,4920,3,14.48,0.12,7,623,0,1
25,1,3,54667,3,0,14500,4,12.26,0.27,3,649,0,1
26,1,0,91039,1,1,15000,4,14.34,0.16,7,655,0,1
25,0,2,35310,6,0,8640,3,12.83,0.24,3,683,0,1
31,1,3,61177,10,1,2000,1,7.91,0.03,8,593,0,1
23,1,0,78997,0,0,20000,2,11.39,0.25,3,577,0,1
27,0,3,54041,8,0,2441,3,7.84,0.05,6,570,0,1
25,0,1,41808,2,0,8000,3,16.53,0.19,4,570,0,1
22,1,2,70096,0,0,16000,2,17.15,0.23,3,554,0,1
29,1,2,39710,5,0,14273,3,11.65,0.36,9,572,0,1
25,0,2,38441,2,0,4645,3,11.88,0.12,3,658,0,1
21,1,1,40405,0,0,2000,2,13.73,0.05,4,674,0,1
25,1,2,106490,0,0,10000,5,14.81,0.09,3,579,0,1
24,1,3,29860,1,0,2825,3,15.45,0.09,4,641,0,1
25,1,2,65746,1,0,16000,2,15.71,0.24,5,490,0,1
25,0,0,35734,2,0,4020,2,14.2,0.11,3,528,0,1
24,1,1,58612,1,0,15000,4,10.77,0.26,3,671,0,1
24,0,1,39527,0,0,5000,4,12.71,0.13,4,642,0,1
26,0,0,51442,6,0,5000,4,13.85,0.1,3,655,0,1
29,0,0,50875,5,0,5000,1,11.44,0.1,5,668,0,1
24,1,0,24498,0,0,5000,0,13,0.2,3,643,0,1
27,0,2,79795,2,0,10000,0,13.88,0.13,3,598,0,1
26,1,1,51410,4,1,3200,0,12.71,0.06,6,553,0,1
26,0,3,94672,5,0,12000,0,14.27,0.13,4,674,0,1
23,0,1,85024,0,0,22112,1,12.01,0.26,4,653,0,1
23,0,1,51188,3,0,6000,2,15.35,0.12,3,622,0,1
30,0,2,37656,4,0,9972,0,10.75,0.26,6,619,0,1
22,0,2,24582,2,0,6495,4,10.99,0.26,3,462,0,1
27,1,2,83561,2,0,6000,0,15.37,0.07,7,639,0,1
37,0,1,78631,13,1,30000,3,17.37,0.38,12,661,0,1
30,1,0,46131,6,0,19750,0,10.48,0.43,10,627,0,1
40,1,2,74103,19,0,16000,3,11.88,0.22,15,668,0,1
25,0,2,50534,3,0,10000,2,12.7,0.2,5,651,0,1
25,0,1,41519,0,0,1942,0,8.64,0.05,4,619,0,1
31,0,0,14695,10,0,2100,3,6.79,0.14,7,626,0,1
29,0,4,53706,8,0,11829,0,14.44,0.22,8,598,0,1
32,0,3,56639,10,0,5000,1,16.3,0.09,7,691,0,1
25,0,3,16671,2,0,6351,5,13.04,0.38,3,730,0,1
32,0,1,53875,8,0,5000,3,18.08,0.09,5,719,0,1
31,0,2,124837,6,0,8565,1,14.89,0.07,11,643,0,1
31,1,1,195574,8,0,2854,4,14.54,0.01,9,621,0,1
25,0,1,60667,2,1,2707,3,11.17,0.04,3,502,0,1
34,1,4,137667,12,1,35000,0,18.59,0.25,10,706,0,1
24,0,2,49585,0,0,17620,3,10.29,0.36,4,605,0,1
25,1,2,87623,2,1,14000,1,14.71,0.16,5,669,0,1
25,0,2,101590,1,1,5136,0,15.11,0.05,3,694,0,1
23,1,2,58737,0,0,15000,1,7.89,0.26,3,672,0,1
36,1,0,8000,17,0,1235,5,12.43,0.15,13,696,0,1
37,0,2,23963,9,0,7000,2,8.62,0.29,9,636,0,1
30,1,2,35674,5,0,10000,0,15.8,0.28,10,732,0,1
25,1,2,87423,2,0,19084,2,11.71,0.22,3,664,0,1
31,1,2,29882,5,0,8500,3,7.72,0.28,7,590,0,1
24,1,0,91348,0,0,24000,4,11.82,0.26,4,655,0,1
23,0,2,32116,2,0,8237,1,10.41,0.26,4,675,0,1
23,0,1,69402,1,1,10000,3,13.89,0.14,3,561,0,1
23,0,0,40856,0,0,18041,3,9.97,0.44,4,638,0,1
35,1,3,92017,16,0,12722,3,15.61,0.14,11,594,0,1
23,1,2,15299,3,0,3074,1,10.35,0.2,3,602,0,1
24,0,1,80687,3,0,25000,1,12.75,0.31,5,564,0,1
23,1,3,62254,0,0,17010,2,8.6,0.27,4,663,0,1
28,1,0,43424,7,0,12000,0,6.32,0.28,6,582,0,1
32,0,2,110497,7,1,5000,0,17.2,0.05,9,605,0,1
30,0,1,21182,9,0,2708,3,14.83,0.13,10,664,0,1
22,0,0,41724,0,0,9600,4,15.69,0.23,3,511,0,1
23,0,2,47721,0,0,14896,3,11.92,0.31,4,666,0,1
29,1,1,24182,6,0,2000,0,5.99,0.08,7,624,0,1
28,1,2,101687,5,1,2704,1,15.16,0.03,8,652,0,1
24,0,2,55981,5,0,14430,4,11.01,0.26,3,660,0,1
23,1,2,36989,0,0,4000,3,15.22,0.11,2,648,0,1
29,0,2,41649,10,0,6000,0,15.09,0.14,6,666,0,1
27,0,0,15497,6,0,4000,3,13.46,0.26,7,576,0,1
23,1,2,44234,2,0,4000,4,13.57,0.09,4,632,0,1
31,0,1,36958,9,0,14125,3,14.02,0.38,10,714,0,1
26,1,2,37119,5,0,5000,0,9.23,0.13,4,657,0,1
29,0,0,39498,4,0,6525,1,16.07,0.17,9,646,0,1
29,0,3,25201,8,0,3101,5,11.3,0.12,7,614,0,1
24,1,2,80597,2,0,20000,0,14.35,0.25,4,557,0,1
36,0,1,59782,12,0,8000,1,15.6,0.13,14,635,0,1
25,1,1,36964,0,0,10282,4,10.62,0.28,3,668,0,1
34,0,2,166558,14,1,20951,2,18.65,0.13,10,659,0,1
25,1,3,51328,4,0,6887,3,17.07,0.13,3,706,0,1
33,0,2,58612,10,0,20000,3,14.14,0.34,12,721,0,1
25,0,1,59624,0,1,7000,1,7.59,0.12,5,643,0,1
23,1,3,39322,3,0,5000,2,11.95,0.13,4,622,0,1
23,1,1,77880,3,0,10098,5,11.58,0.13,4,659,0,1
38,0,1,51175,18,0,10971,4,13.95,0.21,12,656,0,1
24,0,1,38637,1,0,10000,5,13.82,0.26,3,670,0,1
30,0,2,21016,3,0,2648,2,14.8,0.13,10,615,0,1
28,0,0,121751,2,0,20497,2,17.4,0.17,5,637,0,1
22,1,2,42605,3,0,9600,0,19.16,0.23,4,637,0,1
32,1,3,54089,11,0,1567,3,12.49,0.03,11,673,0,1
25,1,1,75541,0,0,20000,3,10.53,0.26,3,696,0,1
28,0,2,142235,7,1,17855,1,15.8,0.13,5,671,0,1
33,1,2,88709,10,0,11687,5,15.76,0.13,9,695,0,1
23,0,2,69608,0,1,16117,3,15.43,0.23,3,689,0,1
23,1,0,13540,1,0,4843,4,11.54,0.36,3,684,0,1
24,0,2,41936,0,0,5019,4,13.17,0.12,4,589,0,1
34,1,3,91849,13,1,19200,2,16.77,0.21,9,700,0,1
25,0,1,29863,4,0,10000,0,9.27,0.33,3,692,0,1
26,0,0,34786,1,0,9851,3,7.19,0.28,4,617,0,1
31,1,2,44182,8,0,1583,0,13.93,0.04,9,688,0,1
31,0,1,71761,10,1,12000,3,17.61,0.17,10,544,0,1
29,0,0,40666,7,0,5600,1,11.83,0.14,6,638,0,1
27,0,2,48067,4,0,6000,5,13.96,0.12,8,582,0,1
31,0,0,10891,8,0,2720,0,7.29,0.25,8,581,0,1
27,0,3,49163,4,0,13000,5,12.66,0.26,6,627,0,1
27,1,2,57091,2,0,15000,4,9.24,0.26,10,684,0,1
29,1,1,45084,2,0,20000,3,13.17,0.44,7,689,0,1
30,1,4,23759,11,0,4665,4,14.99,0.2,7,671,0,1
25,0,1,39124,2,1,7962,0,11.78,0.2,2,597,0,1
26,0,1,41823,1,0,6294,0,15.25,0.15,8,641,0,1
23,0,2,32167,2,0,10000,4,14.48,0.31,3,651,0,1
26,0,0,71870,1,0,6213,3,16.15,0.09,6,656,0,1
24,1,0,26772,1,0,6613,1,12.48,0.25,4,641,0,1
29,1,4,233651,5,1,5449,0,15.18,0.02,7,672,0,1
24,0,3,63656,0,0,4000,4,11.39,0.06,3,615,0,1
25,1,1,62348,2,0,20027,1,10.87,0.32,4,625,0,1
23,1,0,48401,2,1,3354,3,11.36,0.07,4,514,0,1
25,1,0,36510,2,0,4000,1,14.19,0.11,3,657,0,1
24,1,3,35286,1,0,8000,4,14.53,0.23,2,645,0,1
24,1,3,62230,2,0,20115,1,14.03,0.32,4,696,0,1
29,1,3,52024,5,0,6000,4,15.1,0.12,9,652,0,1
22,1,1,36713,1,0,12000,1,7.45,0.33,3,585,0,1
